crash_id,year,month,day_of_week,time_of_day,christmas,easter
20181082,2018,9,Weekday,Day,No,No
20182069,2018,9,Weekday,Day,No,No
20181275,2018,9,Weekday,Day,No,No
20183168,2018,9,Weekend,Night,No,No
20181250,2018,9,Weekend,Night,No,No
20185050,2018,9,Weekend,Night,No,No
20181085,2018,9,Weekend,Night,No,No
20183120,2018,9,Weekend,Night,No,No
20183133,2018,9,Weekend,Night,No,No
20181009,2018,9,Weekend,Night,No,No
20185140,2018,9,Weekday,Day,No,No
20181184,2018,9,Weekday,Day,No,No
20183050,2018,9,Weekday,Day,No,No
20182130,2018,9,Weekday,Day,No,No
20181130,2018,9,Weekday,Day,No,No
20184074,2018,9,Weekday,Day,No,No
20185062,2018,9,Weekday,Day,No,No
20182118,2018,9,Weekday,Night,No,No
20182177,2018,9,Weekday,Night,No,No
20182021,2018,9,Weekday,Night,No,No
20183208,2018,9,Weekend,Night,No,No
20185070,2018,9,Weekend,Night,No,No
20181298,2018,9,Weekend,Night,No,No
20184053,2018,9,Weekend,Day,No,No
20181046,2018,9,Weekend,Day,No,No
20183011,2018,9,Weekend,Day,No,No
20186015,2018,9,Weekend,Day,No,No
20185034,2018,9,Weekend,Day,No,No
20184015,2018,9,Weekend,Day,No,No
20181201,2018,9,Weekend,Day,No,No
20181120,2018,9,Weekend,Day,No,No
20181323,2018,9,Weekend,Day,No,No
20184042,2018,9,Weekend,Day,No,No
20182111,2018,9,Weekend,Day,No,No
20181124,2018,9,Weekend,Day,No,No
20183075,2018,9,Weekend,Night,No,No
20181241,2018,9,Weekend,Night,No,No
20181236,2018,9,Weekend,Night,No,No
20185043,2018,9,Weekend,Night,No,No
20183156,2018,9,Weekend,Night,No,No
20182080,2018,9,Weekend,Night,No,No
20183215,2018,9,Weekend,Night,No,No
20183026,2018,9,Weekend,Night,No,No
20187024,2018,9,Weekend,Day,No,No
20181058,2018,9,Weekend,Day,No,No
20185028,2018,9,Weekend,Day,No,No
20183201,2018,9,Weekend,Day,No,No
20181140,2018,9,Weekend,Day,No,No
20186020,2018,9,Weekend,Day,No,No
20184013,2018,9,Weekend,Day,No,No
20185098,2018,9,Weekend,Night,No,No
20185103,2018,9,Weekend,Night,No,No
20181215,2018,9,Weekend,Night,No,No
20186007,2018,9,Weekday,Night,No,No
20183044,2018,9,Weekday,Day,No,No
20182068,2018,9,Weekday,Day,No,No
20182038,2018,9,Weekday,Day,No,No
20183001,2018,9,Weekday,Day,No,No
20181290,2018,9,Weekday,Day,No,No
20181142,2018,9,Weekday,Day,No,No
20181151,2018,9,Weekday,Day,No,No
20183128,2018,9,Weekday,Night,No,No
20181135,2018,9,Weekday,Night,No,No
20181282,2018,9,Weekday,Night,No,No
20181145,2018,9,Weekday,Night,No,No
20185046,2018,9,Weekday,Night,No,No
20181099,2018,9,Weekday,Night,No,No
20182088,2018,9,Weekday,Night,No,No
20182142,2018,9,Weekday,Day,No,No
20182135,2018,9,Weekday,Day,No,No
20184058,2018,9,Weekday,Day,No,No
20182012,2018,9,Weekday,Day,No,No
20182082,2018,9,Weekday,Day,No,No
20185021,2018,9,Weekday,Day,No,No
20182160,2018,9,Weekday,Day,No,No
20181023,2018,9,Weekday,Day,No,No
20183110,2018,9,Weekday,Day,No,No
20184007,2018,9,Weekday,Night,No,No
20181035,2018,9,Weekday,Day,No,No
20184059,2018,9,Weekday,Day,No,No
20184056,2018,9,Weekday,Day,No,No
20181247,2018,9,Weekday,Day,No,No
20185078,2018,9,Weekday,Day,No,No
20181066,2018,9,Weekday,Night,No,No
20185020,2018,8,Weekday,Night,No,No
20181128,2018,8,Weekday,Day,No,No
20181127,2018,8,Weekday,Day,No,No
20186023,2018,8,Weekday,Day,No,No
20181008,2018,8,Weekday,Day,No,No
20181288,2018,8,Weekday,Day,No,No
20183173,2018,8,Weekday,Day,No,No
20183117,2018,8,Weekday,Day,No,No
20182078,2018,8,Weekday,Day,No,No
20181158,2018,8,Weekday,Day,No,No
20181227,2018,8,Weekday,Day,No,No
20181064,2018,8,Weekend,Night,No,No
20183144,2018,8,Weekend,Night,No,No
20181006,2018,8,Weekend,Night,No,No
20181150,2018,8,Weekend,Night,No,No
20185119,2018,8,Weekend,Night,No,No
20184033,2018,8,Weekend,Night,No,No
20183131,2018,8,Weekday,Day,No,No
20183100,2018,8,Weekday,Day,No,No
20181113,2018,8,Weekday,Day,No,No
20181207,2018,8,Weekday,Day,No,No
20183068,2018,8,Weekday,Day,No,No
20181318,2018,8,Weekday,Day,No,No
201850039,2018,8,Weekday,Day,No,No
20183084,2018,8,Weekday,Day,No,No
20181246,2018,8,Weekday,Day,No,No
20181122,2018,8,Weekday,Day,No,No
20183090,2018,8,Weekday,Day,No,No
20183213,2018,8,Weekday,Day,No,No
20181125,2018,8,Weekday,Day,No,No
20181279,2018,8,Weekday,Night,No,No
20181183,2018,8,Weekday,Night,No,No
20181169,2018,8,Weekday,Night,No,No
20182125,2018,8,Weekend,Night,No,No
20185127,2018,8,Weekend,Night,No,No
20182096,2018,8,Weekend,Night,No,No
20185145,2018,8,Weekend,Day,No,No
20182137,2018,8,Weekend,Day,No,No
20181055,2018,8,Weekend,Night,No,No
20182172,2018,8,Weekend,Night,No,No
20182193,2018,8,Weekend,Night,No,No
20182025,2018,8,Weekend,Night,No,No
20183078,2018,8,Weekend,Night,No,No
20183052,2018,8,Weekend,Night,No,No
20182036,2018,8,Weekend,Day,No,No
20183115,2018,8,Weekend,Day,No,No
20181005,2018,8,Weekend,Day,No,No
20185051,2018,8,Weekend,Day,No,No
20184072,2018,8,Weekend,Day,No,No
20181104,2018,8,Weekend,Day,No,No
20181121,2018,8,Weekend,Day,No,No
20183155,2018,8,Weekend,Day,No,No
20183218,2018,8,Weekend,Night,No,No
20181021,2018,8,Weekend,Night,No,No
20185126,2018,8,Weekend,Night,No,No
20181294,2018,8,Weekday,Night,No,No
20181210,2018,8,Weekday,Day,No,No
20185022,2018,8,Weekday,Day,No,No
20183190,2018,8,Weekday,Day,No,No
20181060,2018,8,Weekday,Night,No,No
20183157,2018,8,Weekday,Night,No,No
20181295,2018,8,Weekday,Night,No,No
20182046,2018,8,Weekday,Night,No,No
20182188,2018,8,Weekday,Day,No,No
20181228,2018,8,Weekday,Day,No,No
20181095,2018,8,Weekday,Day,No,No
20182030,2018,8,Weekday,Day,No,No
20183060,2018,8,Weekday,Day,No,No
20181075,2018,8,Weekday,Day,No,No
20183162,2018,8,Weekday,Day,No,No
20183063,2018,8,Weekday,Day,No,No
20181044,2018,8,Weekday,Day,No,No
20187034,2018,8,Weekday,Day,No,No
20182190,2018,8,Weekday,Day,No,No
20182180,2018,8,Weekday,Night,No,No
20181029,2018,8,Weekday,Night,No,No
20181137,2018,8,Weekday,Night,No,No
20185093,2018,8,Weekday,Night,No,No
20183206,2018,8,Weekday,Day,No,No
20181197,2018,8,Weekday,Day,No,No
20181270,2018,8,Weekday,Day,No,No
20183035,2018,8,Weekday,Day,No,No
20183069,2018,8,Weekday,Day,No,No
20182131,2018,8,Weekday,Day,No,No
20182087,2018,8,Weekday,Day,No,No
20181311,2018,8,Weekday,Night,No,No
20182060,2018,8,Weekday,Night,No,No
20181103,2018,7,Weekday,Night,No,No
20183142,2018,7,Weekday,Day,No,No
20184034,2018,7,Weekday,Day,No,No
20182003,2018,7,Weekday,Day,No,No
20183080,2018,7,Weekday,Day,No,No
20181222,2018,7,Weekday,Day,No,No
20182196,2018,7,Weekday,Day,No,No
20181011,2018,7,Weekday,Day,No,No
20187014,2018,7,Weekday,Day,No,No
20183209,2018,7,Weekend,Night,No,No
20183099,2018,7,Weekend,Night,No,No
20187039,2018,7,Weekend,Night,No,No
20181293,2018,7,Weekend,Night,No,No
20181136,2018,7,Weekday,Day,No,No
20183049,2018,7,Weekday,Day,No,No
20183067,2018,7,Weekday,Day,No,No
20182109,2018,7,Weekday,Day,No,No
20185142,2018,7,Weekday,Day,No,No
20181003,2018,7,Weekday,Day,No,No
20184022,2018,7,Weekday,Day,No,No
20185024,2018,7,Weekday,Night,No,No
20181050,2018,7,Weekday,Night,No,No
20182183,2018,7,Weekday,Night,No,No
20183017,2018,7,Weekend,Night,No,No
20181032,2018,7,Weekend,Night,No,No
20181196,2018,7,Weekend,Night,No,No
20183123,2018,7,Weekend,Day,No,No
20185115,2018,7,Weekend,Day,No,No
20188003,2018,7,Weekend,Day,No,No
20181054,2018,7,Weekend,Day,No,No
20181111,2018,7,Weekend,Day,No,No
20184065,2018,7,Weekend,Day,No,No
20181240,2018,7,Weekend,Night,No,No
20183040,2018,7,Weekend,Night,No,No
20182127,2018,7,Weekend,Night,No,No
20181182,2018,7,Weekend,Night,No,No
20183127,2018,7,Weekend,Night,No,No
20187013,2018,7,Weekend,Night,No,No
20185025,2018,7,Weekend,Night,No,No
20182165,2018,7,Weekend,Day,No,No
20183132,2018,7,Weekend,Day,No,No
20186024,2018,7,Weekend,Day,No,No
20181277,2018,7,Weekend,Day,No,No
20181259,2018,7,Weekend,Day,No,No
20183143,2018,7,Weekend,Night,No,No
20181146,2018,7,Weekend,Night,No,No
20183175,2018,7,Weekend,Night,No,No
20182098,2018,7,Weekend,Night,No,No
20182124,2018,7,Weekday,Night,No,No
20185116,2018,7,Weekday,Night,No,No
20186004,2018,7,Weekday,Night,No,No
20185058,2018,7,Weekday,Day,No,No
20181189,2018,7,Weekday,Day,No,No
20181285,2018,7,Weekday,Day,No,No
20183061,2018,7,Weekday,Day,No,No
20183185,2018,7,Weekday,Day,No,No
20182010,2018,7,Weekday,Day,No,No
20183167,2018,7,Weekday,Day,No,No
20181131,2018,7,Weekday,Day,No,No
20181202,2018,7,Weekday,Night,No,No
20184014,2018,7,Weekday,Night,No,No
20183114,2018,7,Weekday,Night,No,No
20183184,2018,7,Weekday,Day,No,No
20183165,2018,7,Weekday,Day,No,No
20183205,2018,7,Weekday,Day,No,No
20182008,2018,7,Weekday,Day,No,No
20183018,2018,7,Weekday,Day,No,No
20181163,2018,7,Weekday,Day,No,No
20183148,2018,7,Weekday,Day,No,No
20181147,2018,7,Weekday,Day,No,No
20183088,2018,7,Weekday,Day,No,No
20182070,2018,7,Weekday,Night,No,No
20185011,2018,7,Weekday,Night,No,No
20181052,2018,7,Weekday,Night,No,No
20181115,2018,7,Weekday,Day,No,No
20181089,2018,7,Weekday,Day,No,No
20185006,2018,7,Weekday,Day,No,No
20182065,2018,7,Weekday,Day,No,No
20183112,2018,7,Weekday,Day,No,No
20183095,2018,7,Weekday,Night,No,No
20182033,2018,7,Weekday,Night,No,No
20183214,2018,7,Weekday,Night,No,No
20181157,2018,7,Weekday,Night,No,No
20182005,2018,6,Weekday,Night,No,No
20182153,2018,6,Weekday,Day,No,No
20185118,2018,6,Weekday,Day,No,No
20183212,2018,6,Weekday,Day,No,No
20181204,2018,6,Weekday,Day,No,No
20183083,2018,6,Weekend,Night,No,No
20183158,2018,6,Weekend,Night,No,No
20181073,2018,6,Weekday,Day,No,No
20185045,2018,6,Weekday,Day,No,No
20182117,2018,6,Weekday,Day,No,No
20186029,2018,6,Weekday,Day,No,No
20182014,2018,6,Weekday,Day,No,No
20181256,2018,6,Weekday,Day,No,No
20187033,2018,6,Weekday,Night,No,No
20183051,2018,6,Weekend,Night,No,No
20185075,2018,6,Weekend,Night,No,No
20183199,2018,6,Weekend,Night,No,No
20185018,2018,6,Weekend,Night,No,No
20183104,2018,6,Weekend,Day,No,No
20184006,2018,6,Weekend,Day,No,No
20182076,2018,6,Weekend,Day,No,No
20181299,2018,6,Weekend,Day,No,No
20181319,2018,6,Weekend,Day,No,No
20183109,2018,6,Weekend,Night,No,No
20181043,2018,6,Weekend,Night,No,No
20184071,2018,6,Weekend,Night,No,No
20185054,2018,6,Weekend,Night,No,No
20184049,2018,6,Weekend,Night,No,No
20183086,2018,6,Weekend,Night,No,No
20184020,2018,6,Weekend,Night,No,No
20183093,2018,6,Weekend,Day,No,No
20181313,2018,6,Weekend,Day,No,No
20181287,2018,6,Weekend,Day,No,No
20183021,2018,6,Weekend,Day,No,No
20185065,2018,6,Weekend,Day,No,No
20183196,2018,6,Weekend,Day,No,No
20181297,2018,6,Weekend,Day,No,No
20185014,2018,6,Weekend,Day,No,No
20181220,2018,6,Weekend,Day,No,No
20181037,2018,6,Weekend,Day,No,No
20183008,2018,6,Weekend,Day,No,No
20183015,2018,6,Weekend,Day,No,No
20182145,2018,6,Weekend,Night,No,No
20181291,2018,6,Weekend,Night,No,No
20187016,2018,6,Weekday,Night,No,No
20183113,2018,6,Weekday,Night,No,No
20181161,2018,6,Weekday,Day,No,No
20183036,2018,6,Weekday,Day,No,No
20183024,2018,6,Weekday,Day,No,No
20183202,2018,6,Weekday,Day,No,No
20181119,2018,6,Weekday,Day,No,No
20182047,2018,6,Weekday,Day,No,No
20181300,2018,6,Weekday,Night,No,No
20187010,2018,6,Weekday,Night,No,No
20183111,2018,6,Weekday,Day,No,No
20183028,2018,6,Weekday,Day,No,No
20181289,2018,6,Weekday,Day,No,No
20184036,2018,6,Weekday,Day,No,No
20181283,2018,6,Weekday,Night,No,No
20185131,2018,6,Weekday,Day,No,No
20181280,2018,6,Weekday,Day,No,No
20181083,2018,6,Weekday,Day,No,No
20185128,2018,6,Weekday,Day,No,No
20182201,2018,6,Weekday,Day,No,No
20181274,2018,6,Weekday,Day,No,No
20182032,2018,6,Weekday,Day,No,No
20183013,2018,6,Weekday,Day,No,No
20182074,2018,6,Weekday,Day,No,No
20183204,2018,6,Weekday,Day,No,No
20181268,2018,6,Weekday,Day,No,No
20187042,2018,6,Weekday,Night,No,No
20182105,2018,6,Weekday,Night,No,No
20187035,2018,6,Weekday,Night,No,No
20181281,2018,5,Weekday,Day,No,No
20185125,2018,5,Weekday,Day,No,No
20181041,2018,5,Weekday,Day,No,No
20182053,2018,5,Weekday,Day,No,No
20181106,2018,5,Weekend,Night,No,No
20188002,2018,5,Weekend,Night,No,No
20186027,2018,5,Weekend,Night,No,No
20187025,2018,5,Weekend,Night,No,No
20181266,2018,5,Weekend,Night,No,No
20181312,2018,5,Weekend,Night,No,No
20182151,2018,5,Weekday,Day,No,No
20181084,2018,5,Weekday,Day,No,No
20181080,2018,5,Weekday,Day,No,No
20183217,2018,5,Weekday,Day,No,No
20184029,2018,5,Weekday,Day,No,No
20181192,2018,5,Weekday,Day,No,No
20182114,2018,5,Weekday,Day,No,No
20183138,2018,5,Weekday,Day,No,No
20183182,2018,5,Weekday,Night,No,No
20184012,2018,5,Weekday,Night,No,No
20184052,2018,5,Weekday,Night,No,No
20181193,2018,5,Weekday,Night,No,No
20184054,2018,5,Weekend,Night,No,No
20182050,2018,5,Weekend,Night,No,No
20185074,2018,5,Weekend,Night,No,No
20181101,2018,5,Weekend,Night,No,No
20182077,2018,5,Weekend,Night,No,No
20181314,2018,5,Weekend,Day,No,No
20181260,2018,5,Weekend,Day,No,No
20187002,2018,5,Weekend,Day,No,No
20183027,2018,5,Weekend,Day,No,No
20183108,2018,5,Weekend,Day,No,No
20182045,2018,5,Weekend,Day,No,No
20182173,2018,5,Weekend,Night,No,No
20183180,2018,5,Weekend,Night,No,No
20182182,2018,5,Weekend,Night,No,No
20183195,2018,5,Weekend,Night,No,No
20182024,2018,5,Weekend,Night,No,No
20185144,2018,5,Weekend,Day,No,No
20181014,2018,5,Weekend,Day,No,No
20185012,2018,5,Weekend,Day,No,No
20184060,2018,5,Weekend,Day,No,No
20182015,2018,5,Weekend,Day,No,No
20181239,2018,5,Weekend,Day,No,No
20183033,2018,5,Weekend,Day,No,No
20186005,2018,5,Weekend,Day,No,No
20187038,2018,5,Weekend,Night,No,No
20188008,2018,5,Weekend,Night,No,No
20181154,2018,5,Weekend,Night,No,No
20181216,2018,5,Weekday,Day,No,No
20182175,2018,5,Weekday,Day,No,No
20182179,2018,5,Weekday,Day,No,No
20181117,2018,5,Weekday,Day,No,No
20185120,2018,5,Weekday,Day,No,No
20183073,2018,5,Weekday,Day,No,No
20182062,2018,5,Weekday,Night,No,No
20183166,2018,5,Weekday,Day,No,No
20181134,2018,5,Weekday,Day,No,No
20187037,2018,5,Weekday,Day,No,No
20185086,2018,5,Weekday,Day,No,No
20183193,2018,5,Weekday,Day,No,No
20181278,2018,5,Weekday,Day,No,No
20181245,2018,5,Weekday,Day,No,No
20181180,2018,5,Weekday,Day,No,No
20181027,2018,5,Weekday,Day,No,No
20182128,2018,5,Weekday,Day,No,No
20182144,2018,5,Weekday,Day,No,No
20184037,2018,5,Weekday,Day,No,No
20185123,2018,5,Weekday,Night,No,No
20185135,2018,5,Weekday,Night,No,No
20183153,2018,5,Weekday,Night,No,No
20182108,2018,5,Weekday,Day,No,No
20183003,2018,5,Weekday,Day,No,No
20183221,2018,5,Weekday,Day,No,No
20182042,2018,5,Weekday,Day,No,No
20182051,2018,5,Weekday,Day,No,No
20185109,2018,5,Weekday,Day,No,No
20181317,2018,5,Weekday,Night,No,No
20187041,2018,5,Weekday,Night,No,No
20182001,2018,5,Weekday,Night,No,No
20184045,2018,5,Weekday,Night,No,No
20181167,2018,5,Weekday,Night,No,No
20182150,2018,5,Weekday,Night,No,No
20181020,2018,4,Weekday,Night,No,No
20181081,2018,4,Weekday,Day,No,No
20181109,2018,4,Weekday,Day,No,No
20181069,2018,4,Weekday,Day,No,No
20184003,2018,4,Weekday,Day,No,No
20183186,2018,4,Weekday,Day,No,No
20185102,2018,4,Weekday,Day,No,No
20181186,2018,4,Weekday,Day,No,No
20185026,2018,4,Weekend,Night,No,No
20181100,2018,4,Weekend,Night,No,No
20185141,2018,4,Weekend,Night,No,No
20184032,2018,4,Weekend,Night,No,No
20183183,2018,4,Weekday,Day,No,No
20181143,2018,4,Weekday,Day,No,No
20185064,2018,4,Weekday,Day,No,No
20185063,2018,4,Weekday,Day,No,Yes
20184019,2018,4,Weekday,Day,No,No
20183176,2018,4,Weekday,Day,No,No
20182058,2018,4,Weekday,Day,No,No
20183130,2018,4,Weekday,Day,No,No
20182197,2018,4,Weekday,Day,No,No
20184026,2018,4,Weekday,Night,No,No
20181087,2018,4,Weekday,Night,No,Yes
20183041,2018,4,Weekday,Night,No,No
20183047,2018,4,Weekend,Night,No,No
20182011,2018,4,Weekend,Night,No,No
20181088,2018,4,Weekend,Night,No,No
20185066,2018,4,Weekend,Night,No,No
20184046,2018,4,Weekend,Day,No,No
20187020,2018,4,Weekend,Day,No,No
20181249,2018,4,Weekend,Day,No,No
20188009,2018,4,Weekend,Day,No,No
20181301,2018,4,Weekend,Day,No,No
20181248,2018,4,Weekend,Day,No,No
20183197,2018,4,Weekend,Night,No,No
20183016,2018,4,Weekend,Night,No,No
20181172,2018,4,Weekend,Day,No,No
20185117,2018,4,Weekend,Day,No,No
20185047,2018,4,Weekend,Day,No,No
20181040,2018,4,Weekend,Day,No,No
20185136,2018,4,Weekend,Day,No,Yes
20184069,2018,4,Weekend,Day,No,No
20187011,2018,4,Weekend,Day,No,Yes
20183135,2018,4,Weekend,Day,No,No
20181238,2018,4,Weekend,Day,No,No
20181132,2018,4,Weekend,Day,No,Yes
20182048,2018,4,Weekend,Day,No,No
20183002,2018,4,Weekend,Day,No,No
20186016,2018,4,Weekend,Night,No,No
20181307,2018,4,Weekend,Night,No,No
20181321,2018,4,Weekend,Night,No,No
20183042,2018,4,Weekend,Night,No,Yes
20184068,2018,4,Weekend,Night,No,No
20181047,2018,4,Weekday,Night,No,No
20182104,2018,4,Weekday,Day,No,No
20182140,2018,4,Weekday,Day,No,No
20185042,2018,4,Weekday,Day,No,No
20181061,2018,4,Weekday,Day,No,No
20185040,2018,4,Weekday,Day,No,No
20187023,2018,4,Weekday,Night,No,No
20181063,2018,4,Weekday,Night,No,No
20181007,2018,4,Weekday,Night,No,No
20183006,2018,4,Weekday,Day,No,No
20181065,2018,4,Weekday,Day,No,No
20183222,2018,4,Weekday,Day,No,No
20181102,2018,4,Weekday,Day,No,No
20183098,2018,4,Weekday,Night,No,No
20185019,2018,4,Weekday,Night,No,No
20185023,2018,4,Weekday,Night,No,No
20181141,2018,4,Weekday,Night,No,No
20181208,2018,4,Weekday,Day,No,No
20182052,2018,4,Weekday,Day,No,No
20181068,2018,4,Weekday,Day,No,No
20181199,2018,4,Weekday,Day,No,No
20185039,2018,4,Weekday,Day,No,No
20185073,2018,4,Weekday,Day,No,No
20185077,2018,4,Weekday,Day,No,No
20182006,2018,4,Weekday,Night,No,No
20183177,2018,4,Weekday,Night,No,No
20182112,2018,3,Weekday,Night,No,No
20185059,2018,3,Weekday,Day,No,No
20183058,2018,3,Weekday,Day,No,Yes
20182067,2018,3,Weekday,Day,No,No
20181074,2018,3,Weekday,Day,No,No
20183107,2018,3,Weekday,Day,No,No
20183198,2018,3,Weekday,Day,No,No
20182174,2018,3,Weekday,Day,No,No
20181224,2018,3,Weekday,Day,No,No
20184018,2018,3,Weekday,Day,No,No
20185030,2018,3,Weekday,Day,No,No
20182054,2018,3,Weekday,Day,No,No
20182091,2018,3,Weekday,Day,No,No
20183174,2018,3,Weekday,Day,No,No
20182039,2018,3,Weekday,Day,No,No
20181164,2018,3,Weekday,Day,No,No
20181251,2018,3,Weekday,Day,No,No
20184075,2018,3,Weekday,Day,No,No
20187012,2018,3,Weekday,Day,No,No
20185061,2018,3,Weekend,Night,No,No
20181034,2018,3,Weekend,Night,No,No
20183164,2018,3,Weekend,Night,No,No
20181174,2018,3,Weekend,Night,No,Yes
20187015,2018,3,Weekend,Night,No,No
20183014,2018,3,Weekend,Night,No,No
20185107,2018,3,Weekend,Night,No,No
20181160,2018,3,Weekend,Night,No,No
20183122,2018,3,Weekend,Night,No,No
20183106,2018,3,Weekday,Day,No,No
20182057,2018,3,Weekday,Day,No,No
20183030,2018,3,Weekday,Day,No,No
20183005,2018,3,Weekday,Day,No,No
20185105,2018,3,Weekday,Day,No,No
20181173,2018,3,Weekday,Day,No,No
20182169,2018,3,Weekday,Day,No,No
20184070,2018,3,Weekday,Day,No,No
20182085,2018,3,Weekday,Day,No,No
20181212,2018,3,Weekday,Night,No,No
20181316,2018,3,Weekday,Night,No,No
20183032,2018,3,Weekend,Night,No,No
20182061,2018,3,Weekend,Night,No,No
20183170,2018,3,Weekend,Night,No,No
20182138,2018,3,Weekend,Night,No,No
20187008,2018,3,Weekend,Night,No,No
20181139,2018,3,Weekend,Night,No,No
20185069,2018,3,Weekend,Night,No,No
20182162,2018,3,Weekend,Night,No,No
20186014,2018,3,Weekend,Day,No,Yes
20183097,2018,3,Weekend,Day,No,No
20181219,2018,3,Weekend,Day,No,No
20187018,2018,3,Weekend,Day,No,Yes
20181223,2018,3,Weekend,Day,No,No
20185088,2018,3,Weekend,Day,No,No
20182115,2018,3,Weekend,Day,No,Yes
20181078,2018,3,Weekend,Day,No,No
20186008,2018,3,Weekend,Day,No,No
20183064,2018,3,Weekend,Day,No,No
20185110,2018,3,Weekend,Day,No,No
20181098,2018,3,Weekend,Night,No,No
20183169,2018,3,Weekend,Night,No,Yes
20181094,2018,3,Weekend,Night,No,No
20183079,2018,3,Weekend,Night,No,No
20183163,2018,3,Weekend,Night,No,No
20185137,2018,3,Weekend,Night,No,No
20181181,2018,3,Weekend,Day,No,No
20183119,2018,3,Weekend,Day,No,No
20184040,2018,3,Weekend,Day,No,No
20183220,2018,3,Weekend,Night,No,No
20185060,2018,3,Weekend,Night,No,No
20183150,2018,3,Weekend,Night,No,No
20183181,2018,3,Weekday,Day,No,Yes
20184023,2018,3,Weekday,Day,No,No
20184004,2018,3,Weekday,Day,No,No
20182034,2018,3,Weekday,Day,No,No
20184039,2018,3,Weekday,Day,No,Yes
20183009,2018,3,Weekday,Day,No,No
20186013,2018,3,Weekday,Day,No,No
20181175,2018,3,Weekday,Day,No,No
20185072,2018,3,Weekday,Day,No,No
20181133,2018,3,Weekday,Day,No,No
20181091,2018,3,Weekday,Night,No,No
20182122,2018,3,Weekday,Night,No,No
20182089,2018,3,Weekday,Day,No,No
20181229,2018,3,Weekday,Day,No,No
20183071,2018,3,Weekday,Day,No,No
20187040,2018,3,Weekday,Day,No,No
20182126,2018,3,Weekday,Day,No,No
20184041,2018,3,Weekday,Night,No,No
20181152,2018,3,Weekday,Night,No,No
20183152,2018,3,Weekday,Night,No,No
20181030,2018,3,Weekday,Night,No,No
20184066,2018,3,Weekday,Day,No,No
20182016,2018,3,Weekday,Day,No,No
20182064,2018,3,Weekday,Day,No,No
20185099,2018,3,Weekday,Day,No,No
20182121,2018,3,Weekday,Day,No,No
20183074,2018,3,Weekday,Day,No,No
20185143,2018,3,Weekday,Day,No,No
20183223,2018,3,Weekday,Day,No,No
20184021,2018,3,Weekday,Day,No,No
20182007,2018,3,Weekday,Night,No,No
20187021,2018,3,Weekday,Night,No,No
20184011,2018,3,Weekday,Night,No,No
20181315,2018,3,Weekday,Night,No,No
20181230,2018,2,Weekday,Night,No,No
20185121,2018,2,Weekday,Night,No,No
20183146,2018,2,Weekday,Night,No,No
20181153,2018,2,Weekday,Night,No,No
20181019,2018,2,Weekday,Night,No,No
20182066,2018,2,Weekday,Night,No,No
20181191,2018,2,Weekday,Day,No,No
20188001,2018,2,Weekend,Night,No,No
20181118,2018,2,Weekend,Night,No,No
20185057,2018,2,Weekend,Night,No,No
20181090,2018,2,Weekday,Day,No,No
20181165,2018,2,Weekday,Day,No,No
20181051,2018,2,Weekday,Day,No,No
20183037,2018,2,Weekday,Day,No,No
20182134,2018,2,Weekday,Day,No,No
20183076,2018,2,Weekday,Day,No,No
20183082,2018,2,Weekday,Night,No,No
20181221,2018,2,Weekday,Night,No,No
20181258,2018,2,Weekday,Night,No,No
20182133,2018,2,Weekday,Night,No,No
20181057,2018,2,Weekend,Night,No,No
20181155,2018,2,Weekend,Night,No,No
20181149,2018,2,Weekend,Night,No,No
20183105,2018,2,Weekend,Night,No,No
20183118,2018,2,Weekend,Day,No,No
20181001,2018,2,Weekend,Day,No,No
20184043,2018,2,Weekend,Day,No,No
20185124,2018,2,Weekend,Day,No,No
20183216,2018,2,Weekend,Day,No,No
